STT,query_id,query_text,product_id,product_name,product_price,product_specs,violates_hard_constraint,is_relevant,notes
293,A8,Điện thoại pin 5000mAh,192,Điện thoại Nothing Phone (4a) 5G 8GB/128GB,11640000,"{""os"": ""Nothing OS 4.1 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 5080, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 50, ""material"": ""Khung nhựa & Mặt lưng kính"", ""screen_size"": 6.78, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
294,A8,Điện thoại pin 5000mAh,193,Điện thoại Samsung Galaxy A37 5G 6GB/128GB,9300000,"{""os"": ""Android 16"", ""ram"": 6, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1480 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng kính cường lực Gorilla Glass Victus+"", ""screen_size"": 6.7, ""front_camera"": 12, ""refresh_rate"": 120}",,TRUE,
295,A8,Điện thoại pin 5000mAh,225,Điện thoại Xiaomi 17T 5G 12GB/256GB,15590000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 12, ""camera"": 50, ""battery"": 6500, ""chipset"": ""MediaTek Dimensity 8500-Ultra 8 nhân"", ""storage"": 256, ""charging"": 67, ""material"": ""Khung nhựa & Mặt lưng sợi thủy tinh"", ""screen_size"": 6.59, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
296,A8,Điện thoại pin 5000mAh,226,Điện thoại realme C100x 4GB/128GB,6840000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 8000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
297,A8,Điện thoại pin 5000mAh,227,Điện thoại HONOR X9d 5G 12GB/256GB,10840000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 108, ""battery"": 8300, ""chipset"": ""Snapdragon 6 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 66, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.79, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
298,A8,Điện thoại pin 5000mAh,228,Điện thoại Tecno Spark 50 4GB/128GB,4840000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 6700, ""chipset"": ""MediaTek Helio G81 8 nhân"", ""storage"": 128, ""charging"": 18, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.78, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
299,A8,Điện thoại pin 5000mAh,229,Điện thoại Motorola Edge 70 Fusion 8GB/128GB,8440000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 68, ""material"": ""Khung nhựa & Mặt lưng vải"", ""screen_size"": 6.78, ""front_camera"": 32, ""refresh_rate"": 144}",,TRUE,
300,A8,Điện thoại pin 5000mAh,233,Điện thoại OPPO Reno16 5G 8GB/256GB,18340000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 6700, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Hãng không công bố"", ""screen_size"": 6.32, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
301,A8,Điện thoại pin 5000mAh,234,Điện thoại realme C100 4G 8GB/128GB,8090000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 8000, ""chipset"": ""MediaTek Helio G92 Max 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
302,A8,Điện thoại pin 5000mAh,235,Điện thoại Honor X7d 5G 8GB/256GB,7340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6500, ""chipset"": ""Snapdragon 6s Gen 3 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
303,A8,Điện thoại pin 5000mAh,236,Điện thoại Tecno Spark Go 3 4GB/128GB,3840000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 13, ""battery"": 5000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 128, ""charging"": 15, ""material"": ""Khung kim loại & Mặt lưng Polymer"", ""screen_size"": 6.75, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
304,A8,Điện thoại pin 5000mAh,237,Điện thoại Motorola G57 Power 5G 8GB/128GB,6040000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 6s Gen 4 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.72, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
305,A8,Điện thoại pin 5000mAh,239,Điện thoại Xiaomi Redmi Note 15 6GB/128GB,4890000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 6000, ""chipset"": ""MediaTek Helio G100-Ultra 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
306,A8,Điện thoại pin 5000mAh,240,Điện thoại OPPO A6x 4GB/64GB,4840000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 13, ""battery"": 6100, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.75, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
307,A8,Điện thoại pin 5000mAh,241,Điện thoại OPPO Reno16 Pro 5G 12GB/256GB,25840000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 12, ""camera"": 200, ""battery"": 6700, ""chipset"": ""MediaTek Dimensity 8550 Super 5G 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung hợp kim nhôm & Mặt lưng kính Panda"", ""screen_size"": 6.32, ""front_camera"": 50, ""refresh_rate"": 144}",,TRUE,
308,A8,Điện thoại pin 5000mAh,242,Điện thoại vivo X300 Pro 5G 16GB/512GB,34040000,"{""os"": ""Android 16"", ""ram"": 16, ""camera"": 50, ""battery"": 6510, ""chipset"": ""MediaTek Dimensity 9500 8 nhân"", ""storage"": 512, ""charging"": 90, ""material"": ""Khung kim loại & Mặt lưng kính"", ""screen_size"": 6.78, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
309,A8,Điện thoại pin 5000mAh,243,Điện thoại realme 16 5G 8GB/256GB,11240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Dimensity 6400 Turbo 8 nhân"", ""storage"": 256, ""charging"": 60, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.57, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
310,A8,Điện thoại pin 5000mAh,244,Điện thoại HONOR Magic V5 5G 16GB/512GB,34840000,"{""os"": ""Android 15"", ""ram"": 16, ""camera"": 50, ""battery"": 5820, ""chipset"": ""Qualcomm Snapdragon 8 Elite 8 nhân"", ""storage"": 512, ""charging"": 66, ""material"": ""Khung & Mặt lưng kim loại"", ""screen_size"": 7.95, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
311,A8,Điện thoại pin 5000mAh,245,Điện thoại Motorola Edge 70 8GB/256GB,9240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung hợp kim nhôm chuẩn hàng không & Mặt lưng Silicon Nylon"", ""screen_size"": 6.67, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
312,A8,Điện thoại pin 5000mAh,249,Điện thoại Xiaomi Redmi Note 15 5G 6GB/128GB,6190000,"{""os"": ""Xiaomi HyperOS 2"", ""ram"": 6, ""camera"": 108, ""battery"": 5520, ""chipset"": ""Snapdragon 6 Gen 3 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
313,A8,Điện thoại pin 5000mAh,250,Điện thoại HONOR 400 Lite 12GB/256GB,8680000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 108, ""battery"": 5230, ""chipset"": ""MediaTek Dimensity 7025-Ultra 5G 8 nhân"", ""storage"": 256, ""charging"": 35, ""material"": ""Khung kim loại & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
314,A8,Điện thoại pin 5000mAh,251,Điện thoại realme C85 8GB/128GB,6140000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 144}",,TRUE,
315,A8,Điện thoại pin 5000mAh,252,Điện thoại Motorola G06 POWER 4GB/64GB,3440000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Helio G81 Extreme 8 nhân"", ""storage"": 64, ""charging"": 18, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.88, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
316,A8,Điện thoại pin 5000mAh,253,Điện thoại Samsung Galaxy A17 5G 8GB/128GB,6300000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Exynos 1330"", ""storage"": 128, ""charging"": 25, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 13, ""refresh_rate"": 90}",,TRUE,
317,A8,Điện thoại pin 5000mAh,254,Điện thoại Xiaomi Redmi Note 15 Pro 5G 8GB/256GB,8590000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6580, ""chipset"": ""MediaTek Dimensity 7400-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.83, ""front_camera"": 20, ""refresh_rate"": 120}",,TRUE,
318,A8,Điện thoại pin 5000mAh,255,Điện thoại realme C85 Pro 8GB/128GB,6040000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
319,A8,Điện thoại pin 5000mAh,256,Điện thoại HONOR 400 5G 12GB/256GB Đen,11600000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 200, ""battery"": 6000, ""chipset"": ""Snapdragon 7 Gen 3 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung kim loại & Mặt lưng kính"", ""screen_size"": 6.55, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
320,A8,Điện thoại pin 5000mAh,257,Điện thoại Tecno Spark 40 6GB/128GB,3640000,"{""os"": ""Android 15"", ""ram"": 6, ""camera"": 50, ""battery"": 5200, ""chipset"": ""MediaTek Helio G91 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung nhôm & Mặt lưng nhựa Composite"", ""screen_size"": 6.67, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
321,A8,Điện thoại pin 5000mAh,258,Điện thoại Motorola G35 5G 4GB/128GB,4140000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Unisoc T760 8 nhân"", ""storage"": 128, ""charging"": 20, ""material"": ""Khung nhựa & Mặt lưng nhựa (Đen) | Da sinh học (Xanh)"", ""screen_size"": 6.7, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
322,A8,Điện thoại pin 5000mAh,259,Điện thoại realme C100i 4GB/64GB,5140000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 8, ""battery"": 7000, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
323,A8,Điện thoại pin 5000mAh,297,Điện thoại Xiaomi 17T 5G 12GB/256GB,15590000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 12, ""camera"": 50, ""battery"": 6500, ""chipset"": ""MediaTek Dimensity 8500-Ultra 8 nhân"", ""storage"": 256, ""charging"": 67, ""material"": ""Khung nhựa & Mặt lưng sợi thủy tinh"", ""screen_size"": 6.59, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
324,A8,Điện thoại pin 5000mAh,298,Điện thoại Vivo V70 FE 5G 8GB/256GB,13040000,"{""os"": ""OriginOS 6"", ""ram"": 8, ""camera"": 200, ""battery"": 7000, ""chipset"": ""MediaTek Dimensity 7360-Turbo 8 nhân"", ""storage"": 256, ""charging"": 90, ""material"": ""Khung nhôm & Mặt lưng Polymer"", ""screen_size"": 6.83, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
325,A8,Điện thoại pin 5000mAh,299,Điện thoại OPPO Reno16 5G 8GB/256GB,17840000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 6700, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Hãng không công bố"", ""screen_size"": 6.32, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
326,A8,Điện thoại pin 5000mAh,300,Điện thoại realme P4 Power 5G 12GB/256GB,14490000,"{""os"": ""Android 16"", ""ram"": 12, ""camera"": 50, ""battery"": 10001, ""chipset"": ""MediaTek Dimensity 7400-Ultra 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng nhựa Composite"", ""screen_size"": 6.8, ""front_camera"": 16, ""refresh_rate"": 144}",,TRUE,
327,A8,Điện thoại pin 5000mAh,301,Điện thoại OPPO Reno15 F 5G 8GB/256GB,11840000,"{""os"": ""ColorOS 16 (Android 16)"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 6 Gen 1 5G 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 50, ""refresh_rate"": 120}",,TRUE,
328,A8,Điện thoại pin 5000mAh,302,Điện thoại Xiaomi Redmi Note 15 Pro 8GB/256GB,7290000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 8, ""camera"": 200, ""battery"": 6500, ""chipset"": ""MediaTek Helio G200-Ultra 8 nhân"", ""storage"": 256, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.77, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
329,A8,Điện thoại pin 5000mAh,303,Điện thoại OPPO A6 Pro 8GB/256GB,9340000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 7000, ""chipset"": ""MediaTek Helio G100 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung nhựa & Mặt lưng thuỷ tinh hữu cơ"", ""screen_size"": 6.57, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
330,A8,Điện thoại pin 5000mAh,304,Điện thoại realme 15 Pro 5G 12GB/256GB,12740000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 50, ""battery"": 7000, ""chipset"": ""Snapdragon 7 Gen 4 8 nhân"", ""storage"": 256, ""charging"": 80, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.8, ""front_camera"": 50, ""refresh_rate"": 144}",,TRUE,
331,A8,Điện thoại pin 5000mAh,305,Điện thoại Motorola G86 POWER 5G 8GB/128GB,5840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6720, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 128, ""charging"": 33, ""material"": ""Khung nhựa & Mặt lưng da thuần chay"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
332,A8,Điện thoại pin 5000mAh,306,Điện thoại Motorola Edge 60 Fusion 5G 8GB/256GB,6840000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 5500, ""chipset"": ""Mediatek Dimensity 7400 8 nhân"", ""storage"": 256, ""charging"": 68, ""material"": ""Khung Plastic & Mặt lưng da nhân tạo"", ""screen_size"": 6.7, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
333,A8,Điện thoại pin 5000mAh,308,Điện thoại Xiaomi Redmi Note 15 Pro+ 5G 12GB/256GB,10890000,"{""os"": ""Xiaomi HyperOS 2.2"", ""ram"": 12, ""camera"": 200, ""battery"": 6500, ""chipset"": ""Snapdragon 7s Gen 4 8 nhân"", ""storage"": 256, ""charging"": 100, ""material"": ""Khung nhựa Polycarbonate & Mặt lưng da nhân tạo, sợi thủy tinh"", ""screen_size"": 6.83, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
334,A8,Điện thoại pin 5000mAh,309,Điện thoại HONOR X8d 8GB/128GB,7240000,"{""os"": ""Android 16"", ""ram"": 8, ""camera"": 108, ""battery"": 7000, ""chipset"": ""Snapdragon 6s Gen 2 4G 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
335,A8,Điện thoại pin 5000mAh,310,Điện thoại Xiaomi 15T Pro 5G 12GB/512GB,17990000,"{""os"": ""Android 15"", ""ram"": 12, ""camera"": 50, ""battery"": 5500, ""chipset"": ""MediaTek Dimensity 9400+ 8 nhân"", ""storage"": 512, ""charging"": 90, ""material"": ""Khung hợp kim nhôm & Mặt lưng sợi thuỷ tinh"", ""screen_size"": 6.83, ""front_camera"": 32, ""refresh_rate"": 144}",,TRUE,
336,A8,Điện thoại pin 5000mAh,311,Điện thoại OPPO A6t 4GB/64GB,4840000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 13, ""battery"": 6100, ""chipset"": ""Snapdragon 685 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung nhựa & Mặt lưng thủy tinh hữu cơ"", ""screen_size"": 6.75, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
337,A8,Điện thoại pin 5000mAh,312,Điện thoại vivo V50 Lite 5G 8GB/256GB,9660000,"{""os"": ""Android 15"", ""ram"": 8, ""camera"": 50, ""battery"": 6500, ""chipset"": ""MediaTek Dimensity 6300 5G 8 nhân"", ""storage"": 256, ""charging"": 90, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.77, ""front_camera"": 32, ""refresh_rate"": 120}",,TRUE,
338,A8,Điện thoại pin 5000mAh,313,Điện thoại Samsung Galaxy A07 4GB/64GB,3340000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 5000, ""chipset"": ""MediaTek Helio G99"", ""storage"": 64, ""charging"": 25, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 8, ""refresh_rate"": 90}",,TRUE,
339,A8,Điện thoại pin 5000mAh,314,Điện thoại Samsung Galaxy A17 4GB/128GB,5400000,"{""os"": ""Android 15"", ""ram"": 4, ""camera"": 50, ""battery"": 5000, ""chipset"": ""MediaTek Helio G99"", ""storage"": 128, ""charging"": 25, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.7, ""front_camera"": 13, ""refresh_rate"": 90}",,TRUE,
340,A8,Điện thoại pin 5000mAh,316,Điện thoại Xiaomi Redmi 17 4G 4GB/128GB,5190000,"{""os"": ""Xiaomi HyperOS 3"", ""ram"": 4, ""camera"": 50, ""battery"": 7500, ""chipset"": ""MediaTek Helio G91 Ultra 8 nhân"", ""storage"": 128, ""charging"": 45, ""material"": ""Khung & Mặt lưng nhựa"", ""screen_size"": 6.9, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
341,A8,Điện thoại pin 5000mAh,317,Điện thoại Xiaomi Poco C71 4GB/64GB,3790000,"{""os"": ""Android 15 Go"", ""ram"": 4, ""camera"": 32, ""battery"": 5200, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.88, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
342,A8,Điện thoại pin 5000mAh,319,Điện thoại vivo Y31d 6GB/128GB,8540000,"{""os"": ""Android 16"", ""ram"": 6, ""camera"": 50, ""battery"": 7200, ""chipset"": ""Snapdragon 6s Gen 2 4G 8 nhân"", ""storage"": 128, ""charging"": 44, ""material"": ""Khung & Mặt lưng Polymer"", ""screen_size"": 6.75, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
343,A8,Điện thoại pin 5000mAh,321,Điện thoại vivo Y05 4GB/64GB,4540000,"{""os"": ""OriginOS 6"", ""ram"": 4, ""camera"": 8, ""battery"": 6500, ""chipset"": ""Unisoc T7225 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung & Mặt lưng Polymer"", ""screen_size"": 6.74, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
344,A8,Điện thoại pin 5000mAh,330,Điện thoại Vivo Y11d 4GB/128GB,6240000,"{""os"": ""OriginOS 6"", ""ram"": 4, ""camera"": 50, ""battery"": 6500, ""chipset"": ""Unisoc T7225 8 nhân"", ""storage"": 128, ""charging"": 44, ""material"": ""Khung & Mặt lưng Polymer"", ""screen_size"": 6.74, ""front_camera"": 5, ""refresh_rate"": 120}",,TRUE,
345,A8,Điện thoại pin 5000mAh,331,Điện thoại Xiaomi Redmi A7 3GB/64GB,3390000,"{""os"": ""Android 15"", ""ram"": 3, ""camera"": 13, ""battery"": 5200, ""chipset"": ""Unisoc T7250 8 nhân"", ""storage"": 64, ""charging"": 15, ""material"": ""Khung & Mặt lưng nhựa Polycarbonate"", ""screen_size"": 6.88, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
346,A8,Điện thoại pin 5000mAh,332,Điện thoại Nubia V80 Design 4GB/128GB,3540000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 5000, ""chipset"": ""Unisoc T7280 8 nhân"", ""storage"": 128, ""charging"": 5, ""material"": ""Khung & Mặt lưng nhựa cao cấp"", ""screen_size"": 6.75, ""front_camera"": 16, ""refresh_rate"": 120}",,TRUE,
347,A8,Điện thoại pin 5000mAh,333,Điện thoại Samsung Galaxy A07 5G 4GB/128GB,4800000,"{""os"": ""Android 16"", ""ram"": 4, ""camera"": 50, ""battery"": 6000, ""chipset"": ""MediaTek Dimensity 6300 5G 8 nhân"", ""storage"": 128, ""charging"": 25, ""material"": ""Khung nhựa & Mặt lưng sợi thủy tinh"", ""screen_size"": 6.74, ""front_camera"": 8, ""refresh_rate"": 120}",,TRUE,
348,B1,Laptop lập trình RAM 16GB dưới 20 triệu,180,"Laptop MSI Modern 15 F13MG - 667VN_16GB (i5 1334U, 16GB, 512GB, Full HD, Win11)",19290000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 1334U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Iris Xe Graphics"", ""weight"": 1.7, ""battery"": 46.8, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
